tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#L0GR9RJ82,No U,20,9,10653452,44,#L0GR9RJ82,#LVPVYVYVU,3,0,100,#LVPVYVYVU,Vinicius,20,9,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#GPGCC9PG,tank,7,11,10653452,45,#GPGCC9PG,#9UR82YVUR,2,0,84,#9UR82YVUR,levy,7,11,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#PUCCG908Y,Lucid,2,12,10653452,46,#PUCCG908Y,#2LVCR808U,1,0,85,#2LVCR808U,Gustavo,2,12,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#L0GR9RJ82,No U,20,9,10653452,47,#L0GR9RJ82,#LLUV0VVU9,1,0,50,#LLUV0VVU9,Hell Blaze,18,9,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#2CJPGVLQ2,Harsh (gt)25,13,10,10653452,48,#2CJPGVLQ2,#209QUCGJL,2,0,89,#209QUCGJL,vini472,12,10,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#9UR82YVUR,levy,7,11,10653452,49,#9UR82YVUR,#2CJPGVLQ2,3,3,100,#2CJPGVLQ2,Harsh (gt)25,13,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#8C8J99QVR,¥CALEBE¥,9,10,10653452,50,#8C8J99QVR,#20R9QGCJC,3,3,100,#20R9QGCJC,verbatxm,9,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#Y9QG2LC8R,TAVINzx,15,10,10653452,51,#Y9QG2LC8R,#L0Q80VRJ2,3,3,100,#L0Q80VRJ2,MAD DOG,15,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#22C9V9G2L,Asser,10,10,10653452,52,#22C9V9G2L,#8UPR8QR89,0,0,25,#8UPR8QR89,NATALIO,1,13,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LJL2YY9J8,pingosw,3,11,10653452,53,#LJL2YY9J8,#PJCPC8280,3,3,100,#PJCPC8280,GAWD,11,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#22C9V9G2L,Asser,10,10,10653452,54,#22C9V9G2L,#LVLQY8RQL,2,0,79,#LVLQY8RQL,Ragner Reis,8,11,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#QPU2CU00C,Cley_Br,21,8,10653452,55,#QPU2CU00C,#LGGUJVRCJ,3,3,100,#LGGUJVRCJ,ßïg Væł,23,8,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#Y9QG2LC8R,TAVINzx,15,10,10653452,56,#Y9QG2LC8R,#LRUGQY80P,2,2,85,#LRUGQY80P,BK1,14,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#RG0YL9CC,dean_winchester,14,10,10653452,57,#RG0YL9CC,#P29R0UYJP,3,3,100,#P29R0UYJP,Grandma 去,16,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#RCV08YPR,littlesonshine,3,12,10653452,58,#RCV08YPR,#8UPR8QR89,2,2,52,#8UPR8QR89,NATALIO,1,13,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LRUGQY80P,BK1,14,10,10653452,59,#LRUGQY80P,#209QUCGJL,3,0,100,#209QUCGJL,vini472,12,10,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#9UR82YVUR,levy,7,11,10653452,60,#9UR82YVUR,#9P0VGQLJP,3,1,100,#9P0VGQLJP,Cole 2.0,8,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#9V0GJ2LCU,B I E L ××,17,9,10653452,61,#9V0GJ2LCU,#JLRJ2GPV,2,2,65,#JLRJ2GPV,.:.Ahu.:.,17,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#2822JCQ9Y,Dragonborn,13,10,10653452,62,#2822JCQ9Y,#LRUGQY80P,3,1,100,#LRUGQY80P,BK1,14,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LR2V2022P,Talles Nyjah,23,8,10653452,63,#LR2V2022P,#Q9GPQ08Y8,1,1,54,#Q9GPQ08Y8,luvly,21,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LJL2YY9J8,pingosw,3,11,10653452,64,#LJL2YY9J8,#PL9VLC9RP,3,3,100,#PL9VLC9RP,o0o_Jerson_o0o,12,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#8RGPLC0VV,¥$★ROBERT★$¥,10,10,10653452,65,#8RGPLC0VV,#Y0QV999G,3,3,100,#Y0QV999G,TheXGamers,19,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#8RGPLC0VV,¥$★ROBERT★$¥,10,10,10653452,66,#8RGPLC0VV,#QPQLY992,3,3,100,#QPQLY992,Crispy,18,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#9VGP0J9UP,HENRIQUE.L:-$,11,10,10653452,67,#9VGP0J9UP,#JLRJ2GPV,3,1,100,#JLRJ2GPV,.:.Ahu.:.,17,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#2822JCQ9Y,Dragonborn,13,10,10653452,68,#2822JCQ9Y,#22C9V9G2L,3,3,100,#22C9V9G2L,Asser,10,10,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LVLQY8RQL,Ragner Reis,8,11,10653452,69,#LVLQY8RQL,#2PLJPGR0Q,0,0,42,#2PLJPGR0Q,morfowt,6,11,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LVPVYVYVU,Vinicius,20,9,10653452,70,#LVPVYVYVU,#Q9GPQ08Y8,3,2,100,#Q9GPQ08Y8,luvly,21,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#JLRJ2GPV,.:.Ahu.:.,17,9,10653452,71,#JLRJ2GPV,#LVPVYVYVU,3,0,100,#LVPVYVYVU,Vinicius,20,9,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LVLQY8RQL,Ragner Reis,8,11,10653452,72,#LVLQY8RQL,#L0GR9RJ82,3,3,100,#L0GR9RJ82,No U,20,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#JLRJ2GPV,.:.Ahu.:.,17,9,10653452,73,#JLRJ2GPV,#9V0GJ2LCU,3,0,100,#9V0GJ2LCU,B I E L ××,17,9,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#90JVYGPL9,Clenilton0800,5,11,10653452,74,#90JVYGPL9,#JCYYY9VY,3,3,100,#JCYYY9VY,Blue,5,11,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#90JVYGPL9,Clenilton0800,5,11,10653452,75,#90JVYGPL9,#2PLJPGR0Q,3,3,100,#2PLJPGR0Q,morfowt,6,11,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#PP2L0LUL9,Collin,1,13,10653452,76,#PP2L0LUL9,#8UPR8QR89,1,0,71,#8UPR8QR89,NATALIO,1,13,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#2L92RJLPU,Leão de Guerra,4,11,10653452,77,#2L92RJLPU,#990LG8Q9R,3,3,100,#990LG8Q9R,Pixal,4,11,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#9V0GJ2LCU,B I E L ××,17,9,10653452,78,#9V0GJ2LCU,#RCV08YPR,0,0,22,#RCV08YPR,littlesonshine,3,12,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#2LVCR808U,Gustavo,2,12,10653452,79,#2LVCR808U,#RCV08YPR,2,2,99,#RCV08YPR,littlesonshine,3,12,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#QPQLY992,Crispy,18,9,10653452,80,#QPQLY992,#LVPVYVYVU,3,0,100,#LVPVYVYVU,Vinicius,20,9,1,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#8UPR8QR89,NATALIO,1,13,10653452,81,#8UPR8QR89,#PP2L0LUL9,2,2,71,#PP2L0LUL9,Collin,1,13,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#2L92RJLPU,Leão de Guerra,4,11,10653452,82,#2L92RJLPU,#RCV08YPR,2,0,84,#RCV08YPR,littlesonshine,3,12,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#8C8J99QVR,¥CALEBE¥,9,10,10653452,83,#8C8J99QVR,#RCV08YPR,1,0,56,#RCV08YPR,littlesonshine,3,12,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LLUV0VVU9,Hell Blaze,18,9,10653452,84,#LLUV0VVU9,#L0GR9RJ82,1,0,76,#L0GR9RJ82,No U,20,9,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LLUV0VVU9,Hell Blaze,18,9,10653452,85,#LLUV0VVU9,#82GLJC8YQ,3,0,100,#82GLJC8YQ,Left Pix,22,8,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#LVPVYVYVU,Vinicius,20,9,10653452,86,#LVPVYVYVU,#82GLJC8YQ,3,0,100,#82GLJC8YQ,Left Pix,22,8,0,#VUCVG2J0,Sheer Force,14,#LLYJR0YL,PPK MAL CRIADA,12,2021-04-01 02:11:11,25,normal
#PPQJG9G0V,jeraldlsx,22,9,10650124,1,#PPQJG9G0V,#88QQJCQRC,3,3,100,#88QQJCQRC,ILON'K,22,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#9P0VGQLJP,Cole 2.0,9,10,10650124,2,#9P0VGQLJP,#22C0ULLPG,2,2,92,#22C0ULLPG,anggia,10,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LJ92JJ8Q,ZARD,15,10,10650124,3,#LJ92JJ8Q,#2P9VYL99G,3,3,100,#2P9VYL99G,@B'HIL,15,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LGGUJVRCJ,ßïg Væł,28,8,10650124,4,#LGGUJVRCJ,#LRQ8QV0LY,3,3,100,#LRQ8QV0LY,tod,24,7,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#Q0L2PGVVJ,BlueNxtz,29,8,10650124,5,#Q0L2PGVVJ,#YJLVJLUYU,3,3,100,#YJLVJLUYU,pinsidegaming07,25,7,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#JCYYY9VY,Blue,4,11,10650124,6,#JCYYY9VY,#GVQJRGJL,2,2,90,#GVQJRGJL,SGs4_BE,4,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#Q9GPQ08Y8,luvly,26,9,10650124,7,#Q9GPQ08Y8,#Q2CVCQGUV,3,3,100,#Q2CVCQGUV,ichal,23,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PPQJG9G0V,jeraldlsx,22,9,10650124,8,#PPQJG9G0V,#LLYQYUPU2,3,3,100,#LLYQYUPU2,yogi,20,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LGGUJVRCJ,ßïg Væł,28,8,10650124,9,#LGGUJVRCJ,#89LQYJPJY,3,3,100,#89LQYJPJY,maddi jane,26,6,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#82GLJC8YQ,Left Pix,27,8,10650124,10,#82GLJC8YQ,#LUCLVG0JU,3,3,100,#LUCLVG0JU,五十,27,7,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#Q0L2PGVVJ,BlueNxtz,29,8,10650124,11,#Q0L2PGVVJ,#LGYCR8YJC,3,3,100,#LGYCR8YJC,@adi@,28,5,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#82GLJC8YQ,Left Pix,27,8,10650124,12,#82GLJC8YQ,#LCGQG899Q,3,3,100,#LCGQG899Q,Muhammad sabda,21,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#Q9GPQ08Y8,luvly,26,9,10650124,13,#Q9GPQ08Y8,#PC9CG0CLP,1,1,68,#PC9CG0CLP,arul,19,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LJ92JJ8Q,ZARD,15,10,10650124,14,#LJ92JJ8Q,#Q0QC0PLQV,3,3,100,#Q0QC0PLQV,Rambega,16,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#L0Q80VRJ2,MAD DOG,16,9,10650124,15,#L0Q80VRJ2,#9UYPVJYQU,3,3,100,#9UYPVJYQU,NDURUS,17,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#292LQVGP8,SkyNet,8,10,10650124,16,#292LQVGP8,#2LUP28CJV,3,3,100,#2LUP28CJV,rizki pratama,11,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#9P0VGQLJP,Cole 2.0,9,10,10650124,17,#9P0VGQLJP,#2G9Q0CC20,3,3,100,#2G9Q0CC20,ilham_sparta,12,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PL9VLC9RP,o0o_Jerson_o0o,12,10,10650124,18,#PL9VLC9RP,#2CPQVLPLQ,3,3,100,#2CPQVLPLQ,"CS'@rt"",,",14,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PJCPC8280,GAWD,11,10,10650124,19,#PJCPC8280,#2LCRQYVRQ,2,2,68,#2LCRQYVRQ,TESAR,13,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#L0Q80VRJ2,MAD DOG,16,9,10650124,20,#L0Q80VRJ2,#PC9CG0CLP,0,0,0,#PC9CG0CLP,arul,19,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#P29R0UYJP,Grandma 去,17,9,10650124,21,#P29R0UYJP,#2YUQUQL9J,2,2,99,#2YUQUQL9J,@rh@m,18,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#P29R0UYJP,Grandma 去,17,9,10650124,22,#P29R0UYJP,#PC9CG0CLP,2,1,92,#PC9CG0CLP,arul,19,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PU0GUCPJC,Syckno,20,9,10650124,23,#PU0GUCPJC,#PC9CG0CLP,3,1,100,#PC9CG0CLP,arul,19,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#Q2LU9RCC8,JUMBO JUICE,30,4,10650124,24,#Q2LU9RCC8,#LRVLCYCJV,3,3,100,#LRVLCYCJV,QoB•ꜱᴀɴᴅɪツ,30,4,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#88QQJCQRC,ILON'K,22,9,10650124,25,#88QQJCQRC,#82GLJC8YQ,3,3,100,#82GLJC8YQ,Left Pix,27,8,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2CJPGVLQ2,Harsh (gt)25,13,10,10650124,26,#2CJPGVLQ2,#2LCRQYVRQ,3,1,100,#2LCRQYVRQ,TESAR,13,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#9UYPVJYQU,NDURUS,17,9,10650124,27,#9UYPVJYQU,#Q9GPQ08Y8,3,3,100,#Q9GPQ08Y8,luvly,26,9,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LLYQYUPU2,yogi,20,9,10650124,28,#LLYQYUPU2,#L0GR9RJ82,2,2,98,#L0GR9RJ82,No U,25,9,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PU0GUCPJC,Syckno,20,9,10650124,29,#PU0GUCPJC,#2YUQUQL9J,3,1,100,#2YUQUQL9J,@rh@m,18,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2CJPGVLQ2,Harsh (gt)25,13,10,10650124,30,#2CJPGVLQ2,#22C0ULLPG,3,1,100,#22C0ULLPG,anggia,10,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#RCV08YPR,littlesonshine,3,12,10650124,31,#RCV08YPR,#GVQJRGJL,3,1,100,#GVQJRGJL,SGs4_BE,4,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PUCCG908Y,Lucid,2,12,10650124,32,#PUCCG908Y,#2PLC8PCRP,3,3,100,#2PLC8PCRP,yamada,3,12,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#292LQVGP8,SkyNet,8,10,10650124,33,#292LQVGP8,#88V28R2VR,3,3,100,#88V28R2VR,FIAN,9,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#Y0QV999G,TheXGamers,19,9,10650124,34,#Y0QV999G,#LGUVRYC2J,3,3,100,#LGUVRYC2J,FITRI YANI,29,5,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#RCV08YPR,littlesonshine,3,12,10650124,35,#RCV08YPR,#9G00JJVJL,3,3,100,#9G00JJVJL,asoka,5,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2PLJPGR0Q,morfowt,5,11,10650124,36,#2PLJPGR0Q,#2UGLV20PU,2,2,65,#2UGLV20PU,YOGI ICiwao,6,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2LUP28CJV,rizki pratama,11,10,10650124,37,#2LUP28CJV,#PJCPC8280,3,3,100,#PJCPC8280,GAWD,11,10,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PC9CG0CLP,arul,19,9,10650124,38,#PC9CG0CLP,#YG0P9U290,2,2,52,#YG0P9U290,Ben,23,9,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#L0GR9RJ82,No U,25,9,10650124,39,#L0GR9RJ82,#9UYPVJYQU,2,0,88,#9UYPVJYQU,NDURUS,17,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#GVQJRGJL,SGs4_BE,4,11,10650124,40,#GVQJRGJL,#QUR022QG,3,3,100,#QUR022QG,Nicholas Ng,7,11,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LCJ088C2,Ossamy,24,9,10650124,41,#LCJ088C2,#LCGQG899Q,2,0,93,#LCGQG899Q,Muhammad sabda,21,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2LCRQYVRQ,TESAR,13,10,10650124,42,#2LCRQYVRQ,#PPQJG9G0V,3,3,100,#PPQJG9G0V,jeraldlsx,22,9,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#QUR022QG,Nicholas Ng,7,11,10650124,43,#QUR022QG,#2CPULL2UP,2,2,64,#2CPULL2UP,khall,8,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#88QQJCQRC,ILON'K,22,9,10650124,44,#88QQJCQRC,#Q2LU9RCC8,3,3,100,#Q2LU9RCC8,JUMBO JUICE,30,4,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#9UYPVJYQU,NDURUS,17,9,10650124,45,#9UYPVJYQU,#Q0L2PGVVJ,3,3,100,#Q0L2PGVVJ,BlueNxtz,29,8,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LLYQYUPU2,yogi,20,9,10650124,46,#LLYQYUPU2,#LGGUJVRCJ,3,3,100,#LGGUJVRCJ,ßïg Væł,28,8,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LRUGQY80P,BK1,14,10,10650124,47,#LRUGQY80P,#2CPULL2UP,2,0,97,#2CPULL2UP,khall,8,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2G9Q0CC20,ilham_sparta,12,10,10650124,48,#2G9Q0CC20,#LCJ088C2,3,3,100,#LCJ088C2,Ossamy,24,9,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2G9Q0CC20,ilham_sparta,12,10,10650124,49,#2G9Q0CC20,#LVC9YVCYR,3,3,100,#LVC9YVCYR,mathnerd66,21,9,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#22C0ULLPG,anggia,10,10,10650124,50,#22C0ULLPG,#292LQVGP8,2,2,53,#292LQVGP8,SkyNet,8,10,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PL9VLC9RP,o0o_Jerson_o0o,12,10,10650124,51,#PL9VLC9RP,#YPJ0VQR2Q,1,1,77,#YPJ0VQR2Q,madan,7,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#GVQJRGJL,SGs4_BE,4,11,10650124,52,#GVQJRGJL,#GPGCC9PG,3,3,100,#GPGCC9PG,tank,6,11,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#LCJ088C2,Ossamy,24,9,10650124,53,#LCJ088C2,#PC9CG0CLP,1,0,78,#PC9CG0CLP,arul,19,9,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#JCYYY9VY,Blue,4,11,10650124,54,#JCYYY9VY,#YPJ0VQR2Q,3,2,100,#YPJ0VQR2Q,madan,7,11,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#2CPULL2UP,khall,8,11,10650124,55,#2CPULL2UP,#9P0VGQLJP,2,2,63,#9P0VGQLJP,Cole 2.0,9,10,0,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
#PJCPC8280,GAWD,11,10,10650124,56,#PJCPC8280,#22C0ULLPG,2,0,68,#22C0ULLPG,anggia,10,10,1,#VUCVG2J0,Sheer Force,14,#29PLU0Q8C,G I N O. 45CLAN,9,2021-03-30 01:19:40,30,normal
